"Datum","Umsatz","Warentyp","Temperatur","Wochentag","KielerWoche","Jahr","Monat","Tag","Ferienname","Feiertag"
2016-10-29,151.2765,"Konditorei",11.375,"Samstag",0,"2016","10","29","Herbstferien","0"
2016-10-30,103.9851,"Konditorei",11,"Sonntag",0,"2016","10","30","0","0"
2016-10-31,70.32543,"Konditorei",12.125,"Montag",0,"2016","10","31","0","0"
2016-11-01,58.54813,"Konditorei",10.125,"Dienstag",0,"2016","11","1","0","0"
2016-11-02,85.8247,"Konditorei",7.25,"Mittwoch",0,"2016","11","2","0","0"
2016-11-03,56.42755,"Konditorei",5.875,"Donnerstag",0,"2016","11","3","0","0"
2016-11-04,85.13237,"Konditorei",7.875,"Freitag",0,"2016","11","4","0","0"
2016-11-05,108.1045,"Konditorei",5.5,"Samstag",0,"2016","11","5","0","0"
2016-11-06,90.10889,"Konditorei",6.625,"Sonntag",0,"2016","11","6","0","0"
2016-11-07,89.53757,"Konditorei",3.5,"Montag",0,"2016","11","7","0","0"
2016-11-08,81.40581,"Konditorei",0.75,"Dienstag",0,"2016","11","8","0","0"
2016-11-09,53.31698,"Konditorei",1.25,"Mittwoch",0,"2016","11","9","0","0"
2016-11-10,67.75112,"Konditorei",4,"Donnerstag",0,"2016","11","10","0","0"
2016-11-11,69.54849,"Konditorei",4.875,"Freitag",0,"2016","11","11","0","0"
2016-11-12,82.1528,"Konditorei",1.625,"Samstag",0,"2016","11","12","0","0"
2016-11-13,180.5705,"Konditorei",1.375,"Sonntag",0,"2016","11","13","0","0"
2016-11-14,73.15408,"Konditorei",2,"Montag",0,"2016","11","14","0","0"
2016-11-15,78.03164,"Konditorei",7.75,"Dienstag",0,"2016","11","15","0","0"
2016-11-16,56.57342,"Konditorei",8.75,"Mittwoch",0,"2016","11","16","0","0"
2016-11-17,77.10641,"Konditorei",7.75,"Donnerstag",0,"2016","11","17","0","0"
2016-11-18,66.7588,"Konditorei",7.25,"Freitag",0,"2016","11","18","0","0"
2016-11-19,65.32956,"Konditorei",6.625,"Samstag",0,"2016","11","19","0","0"
2016-11-20,129.9028,"Konditorei",6.375,"Sonntag",0,"2016","11","20","0","0"
2016-11-21,68.2474,"Konditorei",11.5,"Montag",0,"2016","11","21","0","0"
2016-11-22,62.57753,"Konditorei",12.125,"Dienstag",0,"2016","11","22","0","0"
2016-11-23,43.21601,"Konditorei",10,"Mittwoch",0,"2016","11","23","0","0"
2016-11-24,37.13062,"Konditorei",4.5,"Donnerstag",0,"2016","11","24","0","0"
2016-11-25,82.60378,"Konditorei",4,"Freitag",0,"2016","11","25","0","0"
2016-11-26,75.88432,"Konditorei",5.875,"Samstag",0,"2016","11","26","0","0"
2016-11-27,114.1229,"Konditorei",5.625,"Sonntag",0,"2016","11","27","0","0"
2016-11-28,98.64647,"Konditorei",2.875,"Montag",0,"2016","11","28","0","0"
2016-11-29,65.93109,"Konditorei",3,"Dienstag",0,"2016","11","29","0","0"
2016-11-30,65.54822,"Konditorei",6.25,"Mittwoch",0,"2016","11","30","0","0"
2016-12-01,73.03186,"Konditorei",8.5,"Donnerstag",0,"2016","12","1","0","0"
2016-12-02,56.18986,"Konditorei",3.625,"Freitag",0,"2016","12","2","0","0"
2016-12-03,68.03104,"Konditorei",-0.75,"Samstag",0,"2016","12","3","0","0"
2016-12-04,158.4682,"Konditorei",4.125,"Sonntag",0,"2016","12","4","0","0"
2016-12-05,71.32077,"Konditorei",3,"Montag",0,"2016","12","5","0","0"
2016-12-06,74.87094,"Konditorei",6.25,"Dienstag",0,"2016","12","6","0","0"
2016-12-07,54.43642,"Konditorei",4.5,"Mittwoch",0,"2016","12","7","0","0"
2016-12-08,67.80597,"Konditorei",8.625,"Donnerstag",0,"2016","12","8","0","0"
2016-12-09,49.48761,"Konditorei",8.875,"Freitag",0,"2016","12","9","0","0"
2016-12-10,82.55546,"Konditorei",9.5,"Samstag",0,"2016","12","10","0","0"
2016-12-12,64.67641,"Konditorei",4.875,"Montag",0,"2016","12","12","0","0"
2016-12-13,85.68268,"Konditorei",6.285714,"Dienstag",0,"2016","12","13","0","0"
2016-12-14,37.73566,"Konditorei",4.625,"Mittwoch",0,"2016","12","14","0","0"
2016-12-15,53.50043,"Konditorei",0,"Donnerstag",0,"2016","12","15","0","0"
2016-12-16,38.95284,"Konditorei",-1,"Freitag",0,"2016","12","16","0","0"
2016-12-18,140.1366,"Konditorei",7,"Sonntag",0,"2016","12","18","0","0"
2016-12-19,94.56285,"Konditorei",5.75,"Montag",0,"2016","12","19","0","0"
2016-12-20,61.14859,"Konditorei",1.5,"Dienstag",0,"2016","12","20","0","0"
2016-12-21,63.64039,"Konditorei",3.625,"Mittwoch",0,"2016","12","21","0","0"
2016-12-22,56.71517,"Konditorei",5.25,"Donnerstag",0,"2016","12","22","0","0"
2016-12-23,84.35986,"Konditorei",6.375,"Freitag",0,"2016","12","23","Winterferien","0"
2016-12-24,95.0665,"Konditorei",6.125,"Samstag",0,"2016","12","24","Winterferien","0"
2016-12-27,47.06743,"Konditorei",8.25,"Dienstag",0,"2016","12","27","Winterferien","0"
2016-12-28,61.40772,"Konditorei",7.125,"Mittwoch",0,"2016","12","28","Winterferien","0"
2016-12-29,42.66121,"Konditorei",3.75,"Donnerstag",0,"2016","12","29","Winterferien","0"
2016-12-30,49.53163,"Konditorei",1.75,"Freitag",0,"2016","12","30","Winterferien","0"
2016-12-31,50.77065,"Konditorei",4.875,"Samstag",0,"2016","12","31","Winterferien","0"
2017-01-02,76.17289,"Konditorei",1.625,"Montag",0,"2017","1","2","Winterferien","0"
2017-01-03,59.60248,"Konditorei",6,"Dienstag",0,"2017","1","3","Winterferien","0"
2017-01-04,92.77818,"Konditorei",4,"Mittwoch",0,"2017","1","4","Winterferien","0"
2017-01-05,85.84757,"Konditorei",-2.875,"Donnerstag",0,"2017","1","5","Winterferien","0"
2017-01-06,72.55144,"Konditorei",-4.25,"Freitag",0,"2017","1","6","Winterferien","0"
2017-01-07,73.35401,"Konditorei",-0.5,"Samstag",0,"2017","1","7","0","0"
2017-01-08,204.6324,"Konditorei",2.25,"Sonntag",0,"2017","1","8","0","0"
2017-01-09,57.12735,"Konditorei",2.5,"Montag",0,"2017","1","9","0","0"
2017-01-10,97.31469,"Konditorei",2.625,"Dienstag",0,"2017","1","10","0","0"
2017-01-11,48.36377,"Konditorei",4.625,"Mittwoch",0,"2017","1","11","0","0"
2017-01-12,61.48293,"Konditorei",4.5,"Donnerstag",0,"2017","1","12","0","0"
2017-01-13,44.26044,"Konditorei",3.125,"Freitag",0,"2017","1","13","0","0"
2017-01-14,114.5239,"Konditorei",1.75,"Samstag",0,"2017","1","14","0","0"
2017-01-15,230.1367,"Konditorei",1.375,"Sonntag",0,"2017","1","15","0","0"
2017-01-16,72.57233,"Konditorei",0.25,"Montag",0,"2017","1","16","0","0"
2017-01-17,37.22333,"Konditorei",0.5,"Dienstag",0,"2017","1","17","0","0"
2017-01-18,88.7409,"Konditorei",0.125,"Mittwoch",0,"2017","1","18","0","0"
2017-01-19,63.81469,"Konditorei",1.5,"Donnerstag",0,"2017","1","19","0","0"
2017-01-20,83.62707,"Konditorei",3.625,"Freitag",0,"2017","1","20","0","0"
2017-01-21,92.92881,"Konditorei",5.75,"Samstag",0,"2017","1","21","0","0"
2017-01-22,121.1412,"Konditorei",1.375,"Sonntag",0,"2017","1","22","0","0"
2017-01-23,56.85767,"Konditorei",1.125,"Montag",0,"2017","1","23","0","0"
2017-01-24,88.88362,"Konditorei",1.875,"Dienstag",0,"2017","1","24","0","0"
2017-01-25,67.85616,"Konditorei",-1.25,"Mittwoch",0,"2017","1","25","0","0"
2017-01-26,83.41632,"Konditorei",1,"Donnerstag",0,"2017","1","26","0","0"
2017-01-27,134.8922,"Konditorei",2.142857,"Freitag",0,"2017","1","27","0","0"
2017-01-28,150.6122,"Konditorei",2.875,"Samstag",0,"2017","1","28","0","0"
2017-01-29,182.7211,"Konditorei",4.75,"Sonntag",0,"2017","1","29","0","0"
2017-01-30,58.64637,"Konditorei",2.625,"Montag",0,"2017","1","30","0","0"
2017-01-31,91.32828,"Konditorei",3.125,"Dienstag",0,"2017","1","31","0","0"
2017-02-01,71.90631,"Konditorei",1.125,"Mittwoch",0,"2017","2","1","0","0"
2017-02-02,71.85683,"Konditorei",1.75,"Donnerstag",0,"2017","2","2","0","0"
2017-02-03,77.27191,"Konditorei",1.625,"Freitag",0,"2017","2","3","0","0"
2017-02-04,156.1458,"Konditorei",5.75,"Samstag",0,"2017","2","4","0","0"
2017-02-05,148.6113,"Konditorei",2,"Sonntag",0,"2017","2","5","0","0"
2017-02-06,78.74022,"Konditorei",2.5,"Montag",0,"2017","2","6","0","0"
2017-02-07,64.43108,"Konditorei",0,"Dienstag",0,"2017","2","7","0","0"
2017-02-08,62.10856,"Konditorei",-2,"Mittwoch",0,"2017","2","8","0","0"
2017-02-09,50.24859,"Konditorei",-2.125,"Donnerstag",0,"2017","2","9","0","0"
2017-02-10,68.70736,"Konditorei",-1.75,"Freitag",0,"2017","2","10","0","0"
2017-02-11,108.5877,"Konditorei",0,"Samstag",0,"2017","2","11","0","0"
2017-02-12,164.727,"Konditorei",0.375,"Sonntag",0,"2017","2","12","0","0"
2017-02-13,66.9857,"Konditorei",-0.25,"Montag",0,"2017","2","13","0","0"
2017-02-14,116.3149,"Konditorei",-0.75,"Dienstag",0,"2017","2","14","0","0"
2017-02-15,85.86368,"Konditorei",5.875,"Mittwoch",0,"2017","2","15","0","0"
2017-02-16,76.37901,"Konditorei",6.25,"Donnerstag",0,"2017","2","16","0","0"
2017-02-17,84.90493,"Konditorei",6,"Freitag",0,"2017","2","17","0","0"
2017-02-18,130.7465,"Konditorei",4.625,"Samstag",0,"2017","2","18","0","0"
2017-02-19,161.6864,"Konditorei",5.625,"Sonntag",0,"2017","2","19","0","0"
2017-02-20,82.05473,"Konditorei",8,"Montag",0,"2017","2","20","0","0"
2017-02-21,72.25934,"Konditorei",7.625,"Dienstag",0,"2017","2","21","0","0"
2017-02-22,58.17233,"Konditorei",7.375,"Mittwoch",0,"2017","2","22","0","0"
2017-02-23,68.02794,"Konditorei",4.375,"Donnerstag",0,"2017","2","23","0","0"
2017-02-24,80.44886,"Konditorei",4.125,"Freitag",0,"2017","2","24","0","0"
2017-02-25,109.3667,"Konditorei",3.375,"Samstag",0,"2017","2","25","0","0"
2017-02-26,219.0705,"Konditorei",7.5,"Sonntag",0,"2017","2","26","0","0"
2017-02-27,79.92824,"Konditorei",10.75,"Montag",0,"2017","2","27","0","0"
2017-02-28,63.41284,"Konditorei",6,"Dienstag",0,"2017","2","28","0","0"
2017-03-01,63.99173,"Konditorei",5,"Mittwoch",0,"2017","3","1","0","0"
2017-03-02,88.51702,"Konditorei",6.5,"Donnerstag",0,"2017","3","2","0","0"
2017-03-03,117.7043,"Konditorei",8.375,"Freitag",0,"2017","3","3","0","0"
2017-03-04,106.3599,"Konditorei",9.125,"Samstag",0,"2017","3","4","0","0"
2017-03-05,140.4854,"Konditorei",7.375,"Sonntag",0,"2017","3","5","0","0"
2017-03-06,81.63784,"Konditorei",3.75,"Montag",0,"2017","3","6","0","0"
2017-03-07,67.16213,"Konditorei",1.75,"Dienstag",0,"2017","3","7","0","0"
2017-03-08,66.63342,"Konditorei",5.75,"Mittwoch",0,"2017","3","8","0","0"
2017-03-09,60.75761,"Konditorei",7.375,"Donnerstag",0,"2017","3","9","0","0"
2017-03-10,81.8268,"Konditorei",8.75,"Freitag",0,"2017","3","10","0","0"
2017-03-11,133.3798,"Konditorei",7.75,"Samstag",0,"2017","3","11","0","0"
2017-03-12,185.7801,"Konditorei",6.375,"Sonntag",0,"2017","3","12","0","0"
2017-03-13,36.83426,"Konditorei",6.625,"Montag",0,"2017","3","13","0","0"
2017-03-14,75.3949,"Konditorei",10.5,"Dienstag",0,"2017","3","14","0","0"
2017-03-15,84.26382,"Konditorei",9.25,"Mittwoch",0,"2017","3","15","0","0"
2017-03-16,61.65721,"Konditorei",11.75,"Donnerstag",0,"2017","3","16","0","0"
2017-03-17,90.53361,"Konditorei",6.75,"Freitag",0,"2017","3","17","0","0"
2017-03-18,113.9664,"Konditorei",6.875,"Samstag",0,"2017","3","18","0","0"
2017-03-19,115.4952,"Konditorei",3.875,"Sonntag",0,"2017","3","19","0","0"
2017-03-20,51.31696,"Konditorei",10.25,"Montag",0,"2017","3","20","0","0"
2017-03-21,100.7597,"Konditorei",8.75,"Dienstag",0,"2017","3","21","0","0"
2017-03-22,81.26958,"Konditorei",10.75,"Mittwoch",0,"2017","3","22","0","0"
2017-03-23,70.84957,"Konditorei",8.125,"Donnerstag",0,"2017","3","23","0","0"
2017-03-24,58.58517,"Konditorei",10.5,"Freitag",0,"2017","3","24","0","0"
2017-03-25,93.77582,"Konditorei",9.875,"Samstag",0,"2017","3","25","0","0"
2017-03-26,136.7032,"Konditorei",9.375,"Sonntag",0,"2017","3","26","0","0"
2017-03-27,67.41869,"Konditorei",12.5,"Montag",0,"2017","3","27","0","0"
2017-03-28,69.55088,"Konditorei",13.875,"Dienstag",0,"2017","3","28","0","0"
2017-03-29,80.1828,"Konditorei",10,"Mittwoch",0,"2017","3","29","0","0"
2017-03-30,72.05811,"Konditorei",16,"Donnerstag",0,"2017","3","30","0","0"
2017-03-31,82.58571,"Konditorei",19.75,"Freitag",0,"2017","3","31","0","0"
2017-04-01,105.3279,"Konditorei",15.75,"Samstag",0,"2017","4","1","0","0"
2017-04-02,158.5646,"Konditorei",13.375,"Sonntag",0,"2017","4","2","0","0"
2017-04-03,48.86493,"Konditorei",10.375,"Montag",0,"2017","4","3","0","0"
2017-04-04,103.7053,"Konditorei",12.625,"Dienstag",0,"2017","4","4","0","0"
2017-04-05,64.35765,"Konditorei",9.875,"Mittwoch",0,"2017","4","5","0","0"
2017-04-06,100.2716,"Konditorei",10,"Donnerstag",0,"2017","4","6","0","0"
2017-04-07,65.22942,"Konditorei",11.125,"Freitag",0,"2017","4","7","Osterferien","0"
2017-04-08,61.6953,"Konditorei",10.875,"Samstag",0,"2017","4","8","Osterferien","0"
2017-04-09,219.2807,"Konditorei",16,"Sonntag",0,"2017","4","9","Osterferien","0"
2017-04-10,58.43017,"Konditorei",9.5,"Montag",0,"2017","4","10","Osterferien","0"
2017-04-11,52.45375,"Konditorei",8.75,"Dienstag",0,"2017","4","11","Osterferien","0"
2017-04-12,83.3483,"Konditorei",8.75,"Mittwoch",0,"2017","4","12","Osterferien","0"
2017-04-13,67.65902,"Konditorei",9,"Donnerstag",0,"2017","4","13","Osterferien","0"
2017-04-15,96.98846,"Konditorei",8.125,"Samstag",0,"2017","4","15","Osterferien","0"
2017-04-16,163.799,"Konditorei",6.875,"Sonntag",0,"2017","4","16","Osterferien","0"
2017-04-17,123.1555,"Konditorei",6.25,"Montag",0,"2017","4","17","Osterferien","Ostermontag"
2017-04-18,80.2153,"Konditorei",5.625,"Dienstag",0,"2017","4","18","Osterferien","0"
2017-04-19,75.13637,"Konditorei",6.375,"Mittwoch",0,"2017","4","19","Osterferien","0"
2017-04-20,61.36569,"Konditorei",8.25,"Donnerstag",0,"2017","4","20","Osterferien","0"
2017-04-21,79.5611,"Konditorei",11.875,"Freitag",0,"2017","4","21","Osterferien","0"
2017-04-22,82.43658,"Konditorei",7.5,"Samstag",0,"2017","4","22","0","0"
2017-04-23,108.16,"Konditorei",7.875,"Sonntag",0,"2017","4","23","0","0"
2017-04-24,48.26887,"Konditorei",8.875,"Montag",0,"2017","4","24","0","0"
2017-04-25,93.74443,"Konditorei",5.5,"Dienstag",0,"2017","4","25","0","0"
2017-04-26,62.89634,"Konditorei",7.625,"Mittwoch",0,"2017","4","26","0","0"
2017-04-27,52.83285,"Konditorei",8.625,"Donnerstag",0,"2017","4","27","0","0"
2017-04-28,93.81444,"Konditorei",8.625,"Freitag",0,"2017","4","28","0","0"
2017-04-29,78.09713,"Konditorei",7.125,"Samstag",0,"2017","4","29","0","0"
2017-04-30,143.7435,"Konditorei",11.875,"Sonntag",0,"2017","4","30","0","0"
2017-05-02,90.29134,"Konditorei",10.875,"Dienstag",0,"2017","5","2","0","0"
2017-05-03,73.17033,"Konditorei",11.25,"Mittwoch",0,"2017","5","3","0","0"
2017-05-04,71.14066,"Konditorei",10.625,"Donnerstag",0,"2017","5","4","0","0"
2017-05-05,54.87325,"Konditorei",8.25,"Freitag",0,"2017","5","5","0","0"
2017-05-06,92.53239,"Konditorei",11,"Samstag",0,"2017","5","6","0","0"
2017-05-07,126.9472,"Konditorei",17.125,"Sonntag",0,"2017","5","7","0","0"
2017-05-08,102.7734,"Konditorei",9.75,"Montag",0,"2017","5","8","0","0"
2017-05-09,69.53646,"Konditorei",10,"Dienstag",0,"2017","5","9","0","0"
2017-05-10,61.77921,"Konditorei",9.25,"Mittwoch",0,"2017","5","10","0","0"
2017-05-11,72.88618,"Konditorei",13.375,"Donnerstag",0,"2017","5","11","0","0"
2017-05-12,68.23097,"Konditorei",12.75,"Freitag",0,"2017","5","12","0","0"
2017-05-13,58.3056,"Konditorei",17.875,"Samstag",0,"2017","5","13","0","0"
2017-05-14,165.7879,"Konditorei",18.75,"Sonntag",0,"2017","5","14","0","0"
2017-05-15,46.93696,"Konditorei",17.375,"Montag",0,"2017","5","15","0","0"
2017-05-16,87.50128,"Konditorei",14.125,"Dienstag",0,"2017","5","16","0","0"
2017-05-17,52.22165,"Konditorei",23.125,"Mittwoch",0,"2017","5","17","0","0"
2017-05-18,48.97463,"Konditorei",23.125,"Donnerstag",0,"2017","5","18","0","0"
2017-05-19,83.34331,"Konditorei",17.375,"Freitag",0,"2017","5","19","0","0"
2017-05-20,72.24081,"Konditorei",16,"Samstag",0,"2017","5","20","0","0"
2017-05-21,81.24194,"Konditorei",18.625,"Sonntag",0,"2017","5","21","0","0"
2017-05-22,63.21627,"Konditorei",17.75,"Montag",0,"2017","5","22","0","0"
2017-05-23,70.57177,"Konditorei",22.125,"Dienstag",0,"2017","5","23","0","0"
2017-05-24,55.0551,"Konditorei",17.125,"Mittwoch",0,"2017","5","24","0","0"
2017-05-25,178.5073,"Konditorei",18.875,"Donnerstag",0,"2017","5","25","0","0"
2017-05-26,96.53464,"Konditorei",20.75,"Freitag",0,"2017","5","26","0","0"
2017-05-27,83.31713,"Konditorei",24.75,"Samstag",0,"2017","5","27","0","0"
2017-05-28,79.36423,"Konditorei",22.375,"Sonntag",0,"2017","5","28","0","0"
2017-05-29,106.5406,"Konditorei",18.75,"Montag",0,"2017","5","29","0","0"
2017-05-30,67.73075,"Konditorei",20.5,"Dienstag",0,"2017","5","30","0","0"
2017-05-31,83.04601,"Konditorei",15.5,"Mittwoch",0,"2017","5","31","0","0"
2017-06-01,63.49153,"Konditorei",17.375,"Donnerstag",0,"2017","6","1","0","0"
2017-06-02,62.6539,"Konditorei",20.25,"Freitag",0,"2017","6","2","0","0"
2017-06-03,79.87486,"Konditorei",17.5,"Samstag",0,"2017","6","3","0","0"
2017-06-04,133.455,"Konditorei",17.125,"Sonntag",0,"2017","6","4","0","0"
2017-06-05,172.5898,"Konditorei",20.125,"Montag",0,"2017","6","5","0","0"
2017-06-06,102.1989,"Konditorei",21.625,"Dienstag",0,"2017","6","6","0","0"
2017-06-07,83.91179,"Konditorei",12.25,"Mittwoch",0,"2017","6","7","0","0"
2017-06-08,73.57049,"Konditorei",14.875,"Donnerstag",0,"2017","6","8","0","0"
2017-06-09,67.4684,"Konditorei",20.25,"Freitag",0,"2017","6","9","0","0"
2017-06-10,32.11681,"Konditorei",19.25,"Samstag",0,"2017","6","10","0","0"
2017-06-11,46.25522,"Konditorei",25,"Sonntag",0,"2017","6","11","0","0"
2017-06-12,97.2662,"Konditorei",16.25,"Montag",0,"2017","6","12","0","0"
2017-06-13,63.39948,"Konditorei",16.125,"Dienstag",0,"2017","6","13","0","0"
2017-06-14,69.96769,"Konditorei",19.125,"Mittwoch",0,"2017","6","14","0","0"
2017-06-15,50.25523,"Konditorei",22.75,"Donnerstag",0,"2017","6","15","0","0"
2017-06-16,31.64973,"Konditorei",17.375,"Freitag",0,"2017","6","16","0","0"
2017-06-17,72.51264,"Konditorei",20.125,"Samstag",1,"2017","6","17","0","0"
2017-06-18,71.25999,"Konditorei",24.25,"Sonntag",1,"2017","6","18","0","0"
2017-06-19,66.50316,"Konditorei",25.375,"Montag",1,"2017","6","19","0","0"
2017-06-20,59.77104,"Konditorei",20.75,"Dienstag",1,"2017","6","20","0","0"
2017-06-21,74.28812,"Konditorei",18.75,"Mittwoch",1,"2017","6","21","0","0"
2017-06-22,93.37567,"Konditorei",20.25,"Donnerstag",1,"2017","6","22","0","0"
2017-06-23,79.9477,"Konditorei",17.25,"Freitag",1,"2017","6","23","0","0"
2017-06-24,62.1562,"Konditorei",17.875,"Samstag",1,"2017","6","24","0","0"
2017-06-25,94.2809,"Konditorei",17.25,"Sonntag",1,"2017","6","25","0","0"
2017-06-26,33.66335,"Konditorei",17.375,"Montag",0,"2017","6","26","0","0"
2017-06-27,91.65047,"Konditorei",16.375,"Dienstag",0,"2017","6","27","0","0"
2017-06-28,97.00324,"Konditorei",19.75,"Mittwoch",0,"2017","6","28","0","0"
2017-06-29,108.6361,"Konditorei",17.875,"Donnerstag",0,"2017","6","29","0","0"
2017-06-30,69.17698,"Konditorei",14.875,"Freitag",0,"2017","6","30","0","0"
2017-07-01,91.74313,"Konditorei",17.625,"Samstag",0,"2017","7","1","0","0"
2017-07-02,113.9396,"Konditorei",17.125,"Sonntag",0,"2017","7","2","0","0"
2017-07-03,63.84394,"Konditorei",18.625,"Montag",0,"2017","7","3","0","0"
2017-07-05,65.11833,"Konditorei",19,"Mittwoch",0,"2017","7","5","0","0"
2017-07-06,86.78382,"Konditorei",18.375,"Donnerstag",0,"2017","7","6","0","0"
2017-07-07,68.97728,"Konditorei",20.625,"Freitag",0,"2017","7","7","0","0"
2017-07-08,95.72709,"Konditorei",20.625,"Samstag",0,"2017","7","8","0","0"
2017-07-09,107.8692,"Konditorei",19.125,"Sonntag",0,"2017","7","9","0","0"
2017-07-10,96.53491,"Konditorei",17.5,"Montag",0,"2017","7","10","0","0"
2017-07-11,66.12976,"Konditorei",19.875,"Dienstag",0,"2017","7","11","0","0"
2017-07-12,82.3785,"Konditorei",14.75,"Mittwoch",0,"2017","7","12","0","0"
2017-07-13,95.15824,"Konditorei",16.875,"Donnerstag",0,"2017","7","13","0","0"
2017-07-14,85.69267,"Konditorei",19.5,"Freitag",0,"2017","7","14","0","0"
2017-07-15,71.17356,"Konditorei",18.75,"Samstag",0,"2017","7","15","0","0"
2017-07-16,94.3001,"Konditorei",17.375,"Sonntag",0,"2017","7","16","0","0"
2017-07-17,72.67013,"Konditorei",18.5,"Montag",0,"2017","7","17","0","0"
2017-07-18,89.12661,"Konditorei",18.75,"Dienstag",0,"2017","7","18","0","0"
2017-07-19,77.18475,"Konditorei",22.5,"Mittwoch",0,"2017","7","19","0","0"
2017-07-20,74.79503,"Konditorei",21.5,"Donnerstag",0,"2017","7","20","0","0"
2017-07-21,55.54833,"Konditorei",20.5,"Freitag",0,"2017","7","21","0","0"
2017-07-22,69.86681,"Konditorei",18.5,"Samstag",0,"2017","7","22","0","0"
2017-07-23,86.3168,"Konditorei",19.375,"Sonntag",0,"2017","7","23","0","0"
2017-07-24,90.77082,"Konditorei",18.75,"Montag",0,"2017","7","24","Sommerferien","0"
2017-07-25,81.26954,"Konditorei",16.25,"Dienstag",0,"2017","7","25","Sommerferien","0"
2017-07-26,79.11466,"Konditorei",20.875,"Mittwoch",0,"2017","7","26","Sommerferien","0"
2017-07-27,111.9063,"Konditorei",19.5,"Donnerstag",0,"2017","7","27","Sommerferien","0"
2017-07-28,81.33189,"Konditorei",18.125,"Freitag",0,"2017","7","28","Sommerferien","0"
2017-07-29,67.38615,"Konditorei",19.625,"Samstag",0,"2017","7","29","Sommerferien","0"
2017-07-30,150.3064,"Konditorei",24,"Sonntag",0,"2017","7","30","Sommerferien","0"
2017-07-31,87.22648,"Konditorei",22.75,"Montag",0,"2017","7","31","Sommerferien","0"
2017-08-01,88.20801,"Konditorei",21.375,"Dienstag",0,"2017","8","1","Sommerferien","0"
2017-08-02,131.7023,"Konditorei",21.375,"Mittwoch",0,"2017","8","2","Sommerferien","0"
2017-08-03,55.42312,"Konditorei",20.125,"Donnerstag",0,"2017","8","3","Sommerferien","0"
2017-08-04,109.239,"Konditorei",19.625,"Freitag",0,"2017","8","4","Sommerferien","0"
2017-08-05,85.12932,"Konditorei",20.125,"Samstag",0,"2017","8","5","Sommerferien","0"
2017-08-06,127.391,"Konditorei",18.5,"Sonntag",0,"2017","8","6","Sommerferien","0"
2017-08-07,125.2322,"Konditorei",22.4875,"Montag",0,"2017","8","7","Sommerferien","0"
2017-08-08,67.05882,"Konditorei",23.0625,"Dienstag",0,"2017","8","8","Sommerferien","0"
2017-08-09,76.56956,"Konditorei",21.125,"Mittwoch",0,"2017","8","9","Sommerferien","0"
2017-08-10,62.3946,"Konditorei",19.6,"Donnerstag",0,"2017","8","10","Sommerferien","0"
2017-08-11,192.906,"Konditorei",16.375,"Freitag",0,"2017","8","11","Sommerferien","0"
2017-08-12,88.45961,"Konditorei",15.5625,"Samstag",0,"2017","8","12","Sommerferien","0"
2017-08-13,171.3645,"Konditorei",17.825,"Sonntag",0,"2017","8","13","Sommerferien","0"
2017-08-14,69.90117,"Konditorei",18.6375,"Montag",0,"2017","8","14","Sommerferien","0"
2017-08-15,84.19073,"Konditorei",25.0625,"Dienstag",0,"2017","8","15","Sommerferien","0"
2017-08-16,110.8473,"Konditorei",20.8625,"Mittwoch",0,"2017","8","16","Sommerferien","0"
2017-08-17,94.00982,"Konditorei",21.8,"Donnerstag",0,"2017","8","17","Sommerferien","0"
2017-08-18,115.4298,"Konditorei",19.6625,"Freitag",0,"2017","8","18","Sommerferien","0"
2017-08-19,88.51173,"Konditorei",16.9375,"Samstag",0,"2017","8","19","Sommerferien","0"
2017-08-20,177.5918,"Konditorei",16.0125,"Sonntag",0,"2017","8","20","Sommerferien","0"
2017-08-21,116.2186,"Konditorei",17.2,"Montag",0,"2017","8","21","Sommerferien","0"
2017-08-22,121.0554,"Konditorei",17.6125,"Dienstag",0,"2017","8","22","Sommerferien","0"
2017-08-23,111.1278,"Konditorei",19.4375,"Mittwoch",0,"2017","8","23","Sommerferien","0"
2017-08-24,81.53525,"Konditorei",19.4875,"Donnerstag",0,"2017","8","24","Sommerferien","0"
2017-08-25,74.87925,"Konditorei",19.7625,"Freitag",0,"2017","8","25","Sommerferien","0"
2017-08-26,84.50483,"Konditorei",19.525,"Samstag",0,"2017","8","26","Sommerferien","0"
2017-08-27,88.24076,"Konditorei",19.6625,"Sonntag",0,"2017","8","27","Sommerferien","0"
2017-08-28,116.4484,"Konditorei",20.5375,"Montag",0,"2017","8","28","Sommerferien","0"
2017-08-29,93.78099,"Konditorei",24.6,"Dienstag",0,"2017","8","29","Sommerferien","0"
2017-08-30,111.5246,"Konditorei",20,"Mittwoch",0,"2017","8","30","Sommerferien","0"
2017-08-31,71.90669,"Konditorei",14.8875,"Donnerstag",0,"2017","8","31","Sommerferien","0"
2017-09-01,82.3556,"Konditorei",17.3,"Freitag",0,"2017","9","1","Sommerferien","0"
2017-09-02,121.045,"Konditorei",16.525,"Samstag",0,"2017","9","2","Sommerferien","0"
2017-09-03,134.7909,"Konditorei",17.4,"Sonntag",0,"2017","9","3","0","0"
2017-09-04,88.51147,"Konditorei",18.2875,"Montag",0,"2017","9","4","0","0"
2017-09-05,87.01027,"Konditorei",20.95,"Dienstag",0,"2017","9","5","0","0"
2017-09-06,76.5336,"Konditorei",18.2,"Mittwoch",0,"2017","9","6","0","0"
